NISS_patient,medecin,inami_medecin,pharmacien,inami_pharmacien,medicament_nom_commercial,DCI,date_prescription,date_vente,duree_traitement
568472876047,PETIT,252700656260,FERET,190355923201,Lopiten,MIDAZOLAM,10/23/1980,10/28/1980,56
568472876047,MOTTE,72768837276,LAINE,955028192613,Hypotin,BROMOCRIPTINE,01/23/1979,01/28/1979,730
568472876047,JOLY,923330323668,PETIT,949320451322,Lomotil,MIANSERINE,05/27/1995,06/01/1995,15
568472876047,PETIT,252700656260,SANSON,932879657259,Ibunate,BUPIVACAÏNE,12/08/2000,12/14/2000,28
568472876047,DELAMARE,29860104331,BARBIER,448943146714,Lopid,MIDAZOLAM,09/20/2000,09/20/2000,730
568472876047,LEVILLAIN,539658806729,ROUSSELIN,526534691848,Lysucin-C,PHENOBARBITAL,06/15/2004,06/21/2004,2
568472876047,CANU,695935011192,DUMONTIER,414047214322,Mamofen,QUININE,03/19/2008,03/22/2008,120
568472876047,JOLY,923330323668,LEMONNIER,383969038456,Loratrim,MODAFINIL,05/03/2008,05/06/2008,56
599489956104,BOCQUET,65558722177,VASSE,828762572239,Lamicol,FELODIPINE,08/06/2008,08/12/2008,2
599489956104,ROULAND,102362129425,ETIENNE,433235414632,Covexil,TEMOZOLOMIDE,02/28/1997,03/06/1997,7
599489956104,MABIRE,391774212661,SAVALLE,127541273224,Fentizol,TEMSIROLIMUS,03/09/1998,03/12/1998,28
599489956104,ADAM,349913450816,LAMY,556818335507,Asmavent,TRASTUZUMAB,05/09/1989,05/14/1989,3650
599489956104,DELESTRE,750031073607,RECHER,749598080196,Imdur,CARVEDILOL,07/28/2004,07/28/2004,120
599489956104,BUREL,590254333017,HAZARD,794095655794,Dyazide,BICALUTAMIDE,12/10/1973,12/16/1973,3
599489956104,PORET,342625089196,DELAHAYE,35185900372,Kanaplex,DESOGESTREL,09/29/1953,10/03/1953,2
599489956104,GRUEL,368800041638,GILLE,511996186319,Klont,ERYTHROMYCINE,12/04/1980,12/06/1980,56
599489956104,MALANDAIN,157546624580,LAINE,635454115643,Glaucotensil,HYDROXYCARBAMIDE,10/19/1990,10/22/1990,28
599489956104,BUNEL,743678677111,ALLAIN,968952328206,Macmiror,PREDNISOLONE,08/17/1979,08/23/1979,15
599489956104,LANGLOIS,382517821914,PAIN,197803009941,Lasilix,FLUVASTATINE,07/06/2013,07/07/2013,2
599489956104,BENOIST,471483701751,DELAPORTE,815742212325,Ivaxim,CLOZAPINE,08/25/1945,08/30/1945,730
599489956104,BREARD,894835871059,LAURENT,636873635705,Ergocal,LETROZOLE ,06/23/1990,06/28/1990,30
599489956104,PREVOST,428567962428,DUBOC,485496770150,Lipohexal,LORATADINE,06/07/1963,06/11/1963,3650
599489956104,DUPONT,36838645336,LECLERC,291447327833,Kryptocur,ESOMEPRAZOLE,01/21/2010,01/26/2010,30
599489956104,MABIRE,330578492076,LABBE,946168930365,Lorelco,MONTELUKAST,01/17/2010,01/23/2010,5
599489956104,PELLETIER,672144058521,BOULANGER,431806910155,Lertamine,GLICLAZIDE,07/11/1959,07/15/1959,365
599489956104,GRANCHER,181861372934,GRENET,80156206744,Droxirol,DEGARELIX ,02/03/2009,02/04/2009,120
599489956104,MARAIS,319408104386,CARPENTIER,582345399548,Fenolip,TRETINOINE,01/06/2003,01/10/2003,30
599489956104,ADAM,349913450816,LESAGE,280153934708,Atorfix,CARBOPLATINE,09/29/2018,09/29/2018,120
212188174997,DUPONT,36838645336,AUGER,353030337661,Korzem,ESOMEPRAZOLE,03/31/2017,04/06/2017,365
212188174997,JAMET,426690941579,DUCLOS,151850603685,Lorazepam,MONTELUKAST,08/27/2019,08/30/2019,30
132302550585,MARC,801049022571,ANDRIEU,921530936540,Klaridex,EPLERENONE,05/05/1961,05/07/1961,7
132302550585,RIOULT,297578058480,LABBE,946168930365,Kryptocur,ESOMEPRAZOLE,12/02/1991,12/04/1991,3650
132302550585,LEMAITRE,820371725971,ALLAIS,225725432432,Majezik,PROPRANOLOL,01/11/1947,01/16/1947,30
132302550585,LEGER,291285655394,ALLAIN,968952328206,Fidigen,ERLOTINIB,03/05/1948,03/09/1948,3
132302550585,RICHARD,925057210698,DUFOUR,170405314090,Imdur,CARVEDILOL,12/10/1978,12/12/1978,3650
132302550585,MARC,801049022571,CHEVALLIER,767419623579,Higlucem,BISOPROLOL,10/05/1976,10/10/1976,15
132302550585,PARIS,669294202103,LEMAITRE,124798830594,Lusopress,PANTOPRAZOLE,08/16/1994,08/22/1994,60
804909722809,FOSSE,375462405027,DEBRIS,87661659910,Enexin,TOREMIFENE,03/05/1964,03/06/1964,60
34826758469,LEVILLAIN,269814193431,HEBERT,828227539900,Lorelco,MONTELUKAST,01/18/2018,01/20/2018,730
34826758469,BOURDON,909229356219,AVENEL,196111208320,Lipitor,LIDOCAÏNE,08/05/2020,08/06/2020,365
34826758469,BANCE,347172671525,FRIBOULET,561153866477,Keflin,DIPHENHYDRAMINE,11/23/2018,11/24/2018,56
34826758469,BANCE,347172671525,LELEU,495392300903,Madapollam,PROMETHAZINE,09/17/2018,09/19/2018,28
34826758469,BANCE,347172671525,ROUSSEAU,423780095512,Kemadren,DIPHENHYDRAMINE,11/09/2018,11/09/2018,365
34826758469,MARICAL,448026041773,FORTIER,783416028205,Keflin,DIPHENHYDRAMINE,04/14/2019,04/16/2019,30
34826758469,ALEXANDRE,79056308748,GAUTIER,597114645675,Kefurox,DIPHENHYDRAMINE,05/24/2019,05/26/2019,730
34826758469,DELABARRE,511014192920,PELLETIER,88635241758,Keflin,DIPHENHYDRAMINE,07/28/2020,08/03/2020,56
34826758469,BACHELET,925514651423,DUBOC,107756325910,Lipitor,LIDOCAÏNE,08/09/2017,08/14/2017,3650
34826758469,BUISSON,149602559860,GOSSE,439713517317,Kefurox,DIPHENHYDRAMINE,02/25/2018,03/01/2018,365
34826758469,SIMON,616911441047,OSMONT,243606599495,Lorelco,MONTELUKAST,08/19/2016,08/24/2016,120
34826758469,GALLAIS,987916642855,LEVILLAIN,644064691457,Fidigen,ERLOTINIB,11/23/2017,11/26/2017,3
34826758469,MARICAL,448026041773,DEBRIS,87661659910,Macrodex,PROMETHAZINE,12/05/2018,12/08/2018,60
34826758469,BANCE,347172671525,CORNU,59848800370,Kefurox,DIPHENHYDRAMINE,09/22/2019,09/27/2019,120
34826758469,JAMET,426690941579,DEHAIS,514906291867,Madapollam,PROMETHAZINE,06/28/2016,06/28/2016,15
451433716819,LECOINTRE,893440270632,LAURENT,636873635705,Demadex,DOCETAXEL,12/25/1999,12/29/1999,15
451433716819,LEBRUN,979270483353,ROUSSEAU,903723209015,Ismolax,CLOPIDOGREL,10/19/1966,10/21/1966,3
451433716819,LEGENDRE,650440774574,GODEFROY,610005280750,Dopacan,ANAGRELIDE,11/29/2013,12/03/2013,15
451433716819,LECOINTRE,893440270632,GOUJON,947570450859,Emotil,TAMOXIFENE,06/25/1964,06/29/1964,3650
451433716819,MABIRE,391774212661,QUESNEL,793505952443,Covistat,METHOTREXATE,07/22/2002,07/27/2002,120
451433716819,BAILLEUL,977695238476,AUGER,353030337661,Fentilax,EVEROLIMUS,09/04/1951,09/07/1951,30
451433716819,COUTURIER,861866991701,CHAUVIN,685290008086,Etricel,BUSERELINE,08/10/1959,08/11/1959,2
451433716819,ADAM,349913450816,CARDON,473770579713,Dexamin,BORTEZOMIB,11/20/1947,11/24/1947,2
451433716819,DENIS,326231043572,DUFOUR,170405314090,Gentiplex,AMSACRINE,02/11/1957,02/13/1957,7
451433716819,DELAMARE,9936083029,DUMENIL,188047831266,Flexatone,GEFITINIB,09/19/1969,09/24/1969,5
451433716819,BREARD,894835871059,LEMERCIER,893785511743,Fexigen,DASATINIB,05/21/1970,05/24/1970,3650
451433716819,LECOINTRE,893440270632,HAREL,60139234595,Agloprin,CETUXIMAB,07/22/1959,07/24/1959,28
451433716819,MABIRE,391774212661,DUFILS,153665418321,Flucolax,IMATINIB,08/15/1980,08/17/1980,15
428083656534,MARICAL,448026041773,LECROQ,48235644971,Lorazin,MONTELUKAST,04/29/1988,05/04/1988,120
428083656534,BREDEL,936183455300,PETIT,949320451322,Lopril,MIRTAZAPINE,07/18/2005,07/19/2005,60
428083656534,BARBIER,857455948934,NORMAND,882576282032,Lanacine,FLECAÏNIDE,04/20/2008,04/21/2008,3
428083656534,PELTIER,611792149551,MABIRE,976176585481,Kanrex,DICLOFENAC,08/31/2009,09/05/2009,7
428083656534,PARIS,669294202103,BOULANGER,431806910155,Lertamine,GLICLAZIDE,03/29/2002,03/31/2002,56
428083656534,FERET,982805115978,HAUGUEL,285826141112,Lormeg,NAPROXENE,10/06/1975,10/12/1975,7
428083656534,ROULAND,102362129425,AUBER,237700864466,Inadol,CELECOXIB,02/26/1989,03/02/1989,60
428083656534,LEGENDRE,272262712618,LECUYER,296885904830,Lubristil,OMEPRAZOLE,04/23/1990,04/27/1990,5
428083656534,CORDIER,416839787045,ISAAC,364472258295,Lamogin,FINASTERIDE,09/07/1977,09/09/1977,56
185583976696,LECANU,247595697354,FOSSE,841458252885,Gonexin,AMIODARONE,06/08/1997,06/13/1997,5
185583976696,HAUGUEL,279392566215,LACHEVRE,737011051825,Lomofren,METOPROLOL,05/27/2017,05/29/2017,60
185583976696,GUILBERT,935013146247,DORE,898776312951,Maximune,RIVAROXABAN,04/23/2013,04/29/2013,15
185583976696,RICHARD,925057210698,BONNET,453589556568,Maxitram SR,RIVAROXABAN,07/30/1997,08/04/1997,60
185583976696,CORNU,112207272267,POTEL,568202117595,Glicim,ACENOCOUMAROL,06/23/2014,06/23/2014,28
185583976696,OLIVIER,475379042112,DEBRIS,773355257439,Gonaxil,AMIODARONE,08/25/1966,08/28/1966,7
185583976696,FREMONT,742418596838,SAVALLE,127541273224,Ismolax,CLOPIDOGREL,06/15/1991,06/20/1991,30
185583976696,BENARD,108875494924,MENARD,741597045983,Hydrinol,BOSENTAN,03/15/1964,03/16/1964,28
185583976696,SIMON,6084427742,DUFOUR,170405314090,Diapinol,DAUNORUBICINE,11/28/1994,11/29/1994,56
185583976696,DUJARDIN,655873670670,BREANT,67763296133,Histalon,BISOPROLOL,06/17/1973,06/21/1973,30
185583976696,ROULAND,439519841453,FAUVEL,514192463583,Lincocin,IRBESARTAN,06/12/1993,06/15/1993,5
185583976696,DUJARDIN,655873670670,LEFEBVRE,402578170239,Lamidus,FELODIPINE,06/06/1992,06/09/1992,60
185583976696,CARON,851282315820,DUFOUR,864551363647,Lenitral,GLIBENCLAMIDE,11/28/2004,12/02/2004,28
185583976696,OLIVIER,475379042112,LEFEBVRE,132478631169,M-Prednisolon,PRASUGREL,02/26/2013,03/01/2013,56
185583976696,LEMERCIER,664000680759,LEMARIE,706768859486,Irridin,CLOPIDOGREL,11/22/1961,11/22/1961,56
185583976696,LETAILLEUR,763289106024,SAVALLE,127541273224,Lasolvan,FLUVASTATINE,04/19/2003,04/21/2003,60
224154534730,DEMAREST,265571451325,LEJEUNE,104433036609,Lansoq,FLUOXETINE,09/20/1951,09/20/1951,7
224154534730,FOLLIOT,44133993198,PELTIER,643635077556,Lorano,MOCLOBEMIDE,02/21/1989,02/22/1989,56
224154534730,DAVID,722425791687,FORTIN,762175463053,Maxitram SR,RIVAROXABAN,06/11/1958,06/16/1958,2
224154534730,LEMAITRE,820371725971,GILLES,184480882791,Maxitram SR,RIVAROXABAN,11/01/1963,11/03/1963,7
224154534730,PORET,393302858347,DUFILS,153665418321,Isotopin,CLOZAPINE,02/09/2019,02/13/2019,730
224154534730,GOSSE,121309254322,LEMAITRE,124798830594,Loxicard,NORTRIPTYLINE,05/04/1982,05/04/1982,365
224154534730,LEMERCIER,664000680759,AUBOURG,325611168444,M-Prednisolon,PRASUGREL,12/22/1962,12/25/1962,3
224154534730,CHAPELLE,642658250076,SANSON,932879657259,Fongicon,NILOTINIB,12/16/1950,12/17/1950,730
224154534730,DROUET,130906640348,BREDEL,446155957903,Kanaspiron,DIAZEPAM,09/10/1967,09/15/1967,30
224154534730,AUBE,682900535898,ROUSSELIN,526534691848,Ivergot,CLOZAPINE,09/04/2012,09/10/2012,5
500215375017,BREDEL,936183455300,SAUVAGE,448813853206,Glynase,ALPRAZOLAM,12/08/1969,12/14/1969,56
500215375017,GUILBERT,935013146247,RECHER,749598080196,Majezik,PROPRANOLOL,04/15/2018,04/16/2018,2
500215375017,ANGOT,325744809786,FONTAINE,64711501067,Lithonate,METHADONE,10/31/2004,11/06/2004,60
500215375017,BENOIST,471483701751,GUERIN,314987000437,Fenticor,EVEROLIMUS,01/15/1964,01/15/1964,120
500215375017,MORIN,922795567353,BREDEL,446155957903,Kanacill,DARUNAVIR,01/31/1996,02/04/1996,730
500215375017,LEFEBVRE,303699482145,GOSSE,439713517317,Lamifin,FENTANYL,03/20/1998,03/26/1998,3
500215375017,BENOIST,820849292274,LAMY,556818335507,Dilaxin,MITOXANTRONE,11/13/1977,11/18/1977,28
500215375017,DUBUC,929855336339,NORMAND,882576282032,Matrifen,RISPERIDONE,11/18/1998,11/21/1998,120
500215375017,BENOIST,471483701751,DUFOUR,864551363647,Lithonate,METHADONE,10/27/1979,10/30/1979,120
500215375017,GRUEL,743045833307,MOUCHARD,37878730881,Kalmex,DARUNAVIR,03/02/1972,03/03/1972,7
500215375017,CANU,695935011192,MAHIEU,539956123547,Loperamid,MIANSERINE,03/22/2015,03/26/2015,365
500215375017,ANDRIEU,642238361401,LECLERC,291447327833,Lisinopril,MEFLOQUINE,09/15/1974,09/20/1974,15
500215375017,BANCE,904362019031,LAMY,556818335507,Lusafan,OXYBUTYNINE,12/06/2014,12/12/2014,7
500215375017,DUFOUR,128726035284,DEHAIS,549051172271,Lamogin,FINASTERIDE,01/27/1998,01/30/1998,3
412764690496,MABIRE,330578492076,DUPRE,993598021317,Macmiror,PREDNISOLONE,04/25/1985,04/28/1985,30
412764690496,BERANGER,90036898981,QUERTIER,637538595630,Intalox,CLOBAZAM,12/16/2011,12/17/2011,30
412764690496,ANGOT,325744809786,CHEVALLIER,767419623579,Kendral,DONEPEZIL,03/03/2010,03/06/2010,15
412764690496,PETIT,252700656260,LEMESLE,149365200637,Ivaxim,CLOZAPINE,01/01/1981,01/03/1981,2
412764690496,JOLY,923330323668,PELLETIER,88635241758,Loxifan,NORTRIPTYLINE,12/25/1991,12/30/1991,730
412764690496,MOUQUET,665888657720,BOULANGER,431806910155,Macrogol,PROGUANIL,12/21/2015,12/21/2015,28
412764690496,DEMAREST,265571451325,LECOQ,338378247493,Lifter,IMIPRAMINE,06/23/1998,06/29/1998,7
412764690496,DUMONTIER,774465828876,GIFFARD,126033917704,Macrodantin,PREDNISOLONE,07/01/1999,07/04/1999,2
412764690496,LEVILLAIN,539658806729,LEVASSEUR,803072306298,Loperamid,MIANSERINE,06/24/2004,06/27/2004,120
412764690496,GUILBERT,128746129053,FORTIER,783416028205,Kemadren,DIPHENHYDRAMINE,07/06/1983,07/12/1983,7
412764690496,PETIT,252700656260,SENECAL,325922365310,Kanisporin,DIAZEPAM,09/29/2014,10/04/2014,5
412764690496,JAMET,678854561233,BOULANGER,431806910155,Macrolane,PROGUANIL,07/03/2019,07/08/2019,730
63611568761,MALLET,715147088037,BELLET,594631418667,Intalox,CLOBAZAM,08/14/1970,08/14/1970,56
63611568761,MARC,801049022571,GILLES,184480882791,Lanacine,FLECAÏNIDE,06/09/2015,06/10/2015,730
63611568761,DUMONTIER,68843634387,BOULET,71104553048,Ildoxen,CARBAMAZEPINE,07/06/1997,07/11/1997,7
63611568761,GALLAIS,987916642855,HERICHER,483777547219,Ivergot,CLOZAPINE,09/23/1978,09/27/1978,60
63611568761,DUBUC,929855336339,LOISEL,798753907409,Lorano,MOCLOBEMIDE,02/07/1984,02/10/1984,2
63611568761,MALLET,252936957110,ADAM,246773610886,M-Prednisolon,PRASUGREL,04/26/1961,04/29/1961,60
63611568761,BENOIST,820849292274,LETAILLEUR,204227851655,Maxitrol,RIVAROXABAN,01/15/2002,01/19/2002,3650
63611568761,HAREL,297935617514,BELLENGER,904085228997,Dalazin,AZACITIDINE,01/08/1973,01/12/1973,56
63611568761,PASQUIER,744727391040,HUBERT,232805177428,Lifter,IMIPRAMINE,11/23/2001,11/29/2001,60
63611568761,MARTEL,66443930415,LECROQ,187713601044,Fisopril,GEFITINIB,03/12/2018,03/12/2018,30
63611568761,DESCHAMPS,868928069574,ALLAIN,968952328206,Lipidal,LANSOPRAZOLE,07/06/1978,07/12/1978,2
63611568761,PASQUIER,744727391040,SEVESTRE,90627628981,Kenflex,DONEPEZIL,11/27/1975,11/28/1975,5
621477388281,HAMEL,274140166745,LOISEL,798753907409,Linolacort,ISRADIPINE,06/29/2018,07/03/2018,56
621477388281,BAILLEUL,393148243471,GRENIER,333355471624,Maxalt,RISPERIDONE,06/21/2012,06/22/2012,28
621477388281,DUCLOS,803569821767,DEMAREST,676688226304,Fenogal,TRETINOINE,05/26/1996,05/31/1996,28
621477388281,LACHEVRE,881956980720,HUBERT,232805177428,Halotex,ATAZANAVIR,10/02/1968,10/07/1968,30
621477388281,VAUTIER,495656882223,PELTIER,643635077556,Magrilan,PROPOFOL,12/13/1960,12/17/1960,28
621477388281,LOISEL,412256346595,GUERIN,196346749928,Graniset,AMITRIPTYLINE,06/06/1996,06/08/1996,3
621477388281,DUCLOS,803569821767,DUMENIL,188047831266,Lopiten,MIDAZOLAM,04/19/1962,04/23/1962,5
621477388281,LEVILLAIN,269814193431,DELAHAYE,35185900372,Kefurox,DIPHENHYDRAMINE,02/21/2010,02/22/2010,3
658170927644,LEVILLAIN,539658806729,BIGOT,607851773510,Ketoconazol,DULOXETINE,12/06/2017,12/06/2017,730
658170927644,MUTEL,950213748539,SAUVAGE,448813853206,Lefoxin,GALANTAMINE,03/30/1993,04/03/1993,2
658170927644,MARICAL,448026041773,PAIN,820084613430,Macrophen,PROMETHAZINE,06/24/1972,06/29/1972,120
206818139112,LECOMTE,501908044353,DELABARRE,782171334531,Famopril,LEUPRORELINE,07/11/2005,07/17/2005,3650
206818139112,LECOMTE,501908044353,HIS,719234433784,Glynase,ALPRAZOLAM,04/03/1986,04/03/1986,3
206818139112,DESHAYES,705084069764,HEBERT,828227539900,Gynestrel,APIXABAN,10/31/1953,11/03/1953,7
206818139112,PELLETIER,672144058521,SENECAL,108708281011,Leponex,GLIBENCLAMIDE,10/11/1965,10/15/1965,3
206818139112,CANU,695935011192,GOSSE,439713517317,Glycomet,ACIDE VALPROÏQUE,12/31/1993,01/06/1994,56
206818139112,LECLERC,176875311320,FRIBOULET,561153866477,Lyxumia,PRASUGREL,11/27/1954,11/30/1954,3650
206818139112,PASQUIER,744727391040,BEAUFILS,792368554760,Gositerol,AMITRIPTYLINE,06/14/1987,06/15/1987,3650
206818139112,ROULAND,102362129425,LESAGE,280153934708,Litarex,MELOXICAM,11/03/1938,11/05/1938,7
206818139112,RIOULT,784205459765,SANSON,384410442786,Lidestol,IBUPROFENE,09/06/1942,09/12/1942,60
206818139112,ROUSSEL,135747643279,HERVIEUX,692988192418,Lertamine,GLICLAZIDE,09/20/1971,09/20/1971,120
206818139112,PHILIPPE,154853156743,ROUSSEAU,122944993242,Lidil,IBUPROFENE,07/24/1983,07/30/1983,365
206818139112,BREDEL,292810273169,BREDEL,109934288899,Litarex,MELOXICAM,12/31/1998,01/06/1999,30
206818139112,RENAULT,750220103653,QUERTIER,637538595630,Maléate de dexchlorphéniramine,QUININE,06/22/1983,06/22/1983,3
206818139112,GRENIER,994198510646,LABBE,946168930365,Ketoprom,DUTASTERIDE,12/17/1965,12/23/1965,15
667389534285,BENARD,108875494924,CHEVALLIER,767419623579,Histalon,BISOPROLOL,12/09/1992,12/09/1992,56
667389534285,PELLETIER,163906727484,MARECHAL,298462905839,Lercolin,GLICLAZIDE,07/17/2003,07/18/2003,7
667389534285,GOSSE,187231989128,DELAHAYE,35185900372,Lumefantrin,ONDANSETRON,02/21/2020,02/24/2020,730
667389534285,CAPRON,655553788505,POULAIN,806751992071,Emiflex,TAMOXIFENE,06/13/2008,06/16/2008,56
667389534285,GOSSE,187231989128,PANCHOUT,530969951265,Lipidal,LANSOPRAZOLE,08/26/2014,08/30/2014,120
667389534285,LEMERCIER,664000680759,BREANT,67763296133,Magnelis B6,PROPAFENONE,08/19/1974,08/23/1974,3
667389534285,LAMY,307468240579,LEMARIE,706768859486,Lubristil,OMEPRAZOLE,02/15/2008,02/20/2008,30
925877541633,JAMET,678854561233,LEMIRE,998088142669,Macrolane,PROGUANIL,08/26/2010,08/30/2010,28
925877541633,PARIS,669294202103,DUFOUR,864551363647,Dimirex,IDARUBICINE,01/04/2012,01/10/2012,15
925877541633,FRANCOIS,746205735423,GIRARD,310455031463,Kanacill,DARUNAVIR,11/26/2015,11/28/2015,30
925877541633,CANU,695935011192,GRENET,80156206744,Fisopril,GEFITINIB,01/02/2006,01/08/2006,15
925877541633,LENORMAND,470650054865,GALLAIS,600960895887,Macromax,PROGUANIL,03/04/2015,03/10/2015,730
925877541633,ALEXANDRE,79056308748,FRIBOULET,561153866477,Lipohexal,LORATADINE,08/18/2009,08/22/2009,2
925877541633,HAREL,297935617514,GUERIN,314987000437,Liraglutid,MEFLOQUINE,02/12/2006,02/15/2006,365
925877541633,MALLET,252936957110,AUBOURG,325611168444,Maxitrol,RIVAROXABAN,06/01/2010,06/02/2010,60
925877541633,SAMSON,435173536728,SANSON,384410442786,Livazo,METHYLPREDNISOLONE,09/09/2014,09/13/2014,5
925877541633,PELLETIER,163906727484,BARBIER,448943146714,Lusopress,PANTOPRAZOLE,12/05/2012,12/10/2012,56
121781475784,LENORMAND,470650054865,HERICHER,417199448944,Macromax,PROGUANIL,07/23/2018,07/28/2018,56
121781475784,JAMET,678854561233,DELAPORTE,815742212325,Liraglutid,MEFLOQUINE,12/16/2018,12/18/2018,7
121781475784,BOURDON,976048960664,PANCHOUT,530969951265,Liraglutid,MEFLOQUINE,07/06/2019,07/06/2019,60
121781475784,LENORMAND,470650054865,COQUEREL,714194836024,Liraglutid,MEFLOQUINE,11/10/2020,11/12/2020,3
121781475784,PORET,342625089196,POTEL,568202117595,Clopidix,ESTRAMUSTINE,04/05/2019,04/11/2019,2
121781475784,LETAILLEUR,374227189439,GOUJON,947570450859,Liraglutid,MEFLOQUINE,08/12/2018,08/15/2018,3650
121781475784,TALBOT,689190871633,DESHAYES,281095929470,Liraglutid,MEFLOQUINE,04/18/2020,04/20/2020,7
121781475784,LEFRANCOIS,587318834205,LAURENT,636873635705,Liraglutid,MEFLOQUINE,08/15/2018,08/16/2018,5
121781475784,TALBOT,689190871633,CHAUVIN,685290008086,Liraglutid,MEFLOQUINE,10/11/2018,10/14/2018,120
121781475784,LENORMAND,470650054865,OSMONT,550289567520,Lisinopril,MEFLOQUINE,05/29/2020,05/29/2020,3
121781475784,CLATOT,373337694008,TALBOT,392734715013,Inmecin,CITALOPRAM,08/21/2019,08/21/2019,28
121781475784,CHAPELLE,642658250076,NIEL,509229634598,Macrogol,PROGUANIL,04/24/2019,04/25/2019,2
121781475784,FREMONT,962539054354,HAMEL,709533908459,Imuran,CELECOXIB,03/22/2019,03/25/2019,7
121781475784,HAUGUEL,279392566215,LECROQ,187713601044,Gibixen,ASPARAGINASE,12/22/2019,12/22/2019,60
121781475784,LEVASSEUR,199114282358,CAUVIN,25959248202,Losan,NEBIVOLOL,10/27/2020,10/27/2020,120
121781475784,LEFRANCOIS,587318834205,DESHAYES,281095929470,Liraglutid,MEFLOQUINE,10/07/2018,10/11/2018,7
121781475784,JAMET,678854561233,BLANCHARD,893006859724,Macromax,PROGUANIL,07/03/2019,07/06/2019,3
121781475784,HAREL,297935617514,BLONDEL,916295870404,Macrolane,PROGUANIL,08/13/2020,08/14/2020,56
121781475784,LENORMAND,470650054865,FRIBOULET,933812995526,Lipoxen,MEFLOQUINE,03/21/2019,03/25/2019,5
121781475784,BREDEL,936183455300,VAUTIER,144413457345,Losarstad,NEVIRAPINE,08/17/2018,08/18/2018,28
117662689324,DELABARRE,511014192920,NEVEU,412845352618,Lipolax,LORATADINE,10/09/2020,10/13/2020,5
988016662187,LACHEVRE,881956980720,GOUPIL,945427022339,Iclaprim,BUPIVACAÏNE,09/01/1956,09/03/1956,3650
988016662187,LEVASSEUR,778583979667,GILLES,440940770616,Livostin,METHYLPREDNISOLONE,06/20/2001,06/23/2001,5
988016662187,GUILBERT,135389206029,LOUVET,181941561780,Lipeq,KETOCONAZOLE,06/12/1972,06/13/1972,730
988016662187,DELESTRE,750031073607,DUMONT,191261723215,Hiborin,BISOPROLOL,02/21/1961,02/23/1961,5
988016662187,LEMIRE,576640689455,DUFILS,153665418321,Livostin,METHYLPREDNISOLONE,10/10/1956,10/13/1956,15
988016662187,BENOIST,820849292274,HENRY,718707341777,Livostin,METHYLPREDNISOLONE,08/23/1994,08/25/1994,5
988016662187,CLEMENT,11799469144,LANGLOIS,155797849838,Fosinopril,SORAFENIB,05/14/1996,05/15/1996,7
988016662187,DELESTRE,750031073607,GODARD,383503237168,Efarenz,CYPROTERONE,05/28/1975,05/28/1975,28
988016662187,LECOMTE,777346132117,BOULANGER,431806910155,Macmiror,PREDNISOLONE,05/01/1955,05/04/1955,3
988016662187,BRETON,813697581221,BIGOT,607851773510,Idrofos,AMLODIPINE,06/15/2003,06/20/2003,15
988016662187,LOISEL,412256346595,LECONTE,324555115215,Livostin,METHYLPREDNISOLONE,11/25/2017,12/01/2017,2
174382232854,LEGER,291285655394,LELEU,495392300903,Efarenz,CYPROTERONE,07/11/1957,07/15/1957,3
174382232854,PELLETIER,672144058521,QUEVAL,778120925141,Lucrin,OMEPRAZOLE,08/18/1990,08/23/1990,7
174382232854,CHANDELIER,669036934980,GERVAIS,125815496076,Lamisil,FENTANYL,12/01/1961,12/02/1961,60
174382232854,COUTURIER,861866991701,HAREL,339959247235,Maxalt,RISPERIDONE,08/30/1988,09/04/1988,365
174382232854,PELLETIER,672144058521,FRANCOIS,633380878862,Lescol,GLICLAZIDE,06/21/1945,06/25/1945,5
174382232854,GIFFARD,519422440276,SENECAL,325922365310,Intalox,CLOBAZAM,12/28/1940,12/28/1940,5
174382232854,MALLET,715147088037,BOUDIN,363930230002,Leustat,GRANISETRON,06/21/1941,06/22/1941,120
